#RECEIVE_AGENT_ID	RECEIVE_CODE	BILLER_NAME	POE_SVC_MSG_EN_TEXT	POE_SVC_MSG_ES_TEXT	ALL_KEYWORDS
67095634	9568	TDS TELECOM CORP-NEXT DAY	Next Day	Dia Siguiente	TDS TELECOMMUNICATIONS CO
66751432	8324	S TAHOE PUB UTL DST-NXTDY	Next Day	Dia Siguiente	SOUTH TAHOE UTILITY;STPUD;SOUTH TAHOE UTILITY;SOUTH TAHOE PUD;SOUTH TAHOE PUD;STPUD;SOUTH TAHOE PUBLIC UTIL;SOUTH TAHOE PUBLIC UTIL
66751393	8321	CENTRAL IN POWER-NEXT DAY	Next Day	Dia Siguiente	CENTRAL IN POWER;CIPOWER;CIPOWER;CFEC;CENTRAL IN POWER;CFEC
66753359	8396	WASHINGTON ELECT CO-NXTDY	Next Day	Dia Siguiente	WASHINGTON EC;WASHINGTON EC
66755687	8477	FORT LOUDOUN ELEC -NXTDAY	Next Day	Dia Siguiente	"FORT LOUDOUN,;FORT LOUDOUN ELECTRIC;FORT LOUDOUN ELECTRIC;FT LOUDOUN ELECTRIC COOP;FT LOUDOUN ELECTRIC;FT LOUDOUN ELECTRIC;FT LOUDOUN ELECTRIC COOP;FORT LOUDOUN,"
66754727	8436	CINCI BELL WIRELESS-NXTDY	Next Day	Dia Siguiente	CINCINNATI BELL;CINCINNATI BELL
67126370	9632	MONTEREY CO CA REVENU DIV	Same Day	Mismo Dia	REVENUE TAX PAYMENT;REVNUE DIVISION;COUNTY OF MONTEREY;CO OF CA;MONTEREY REVENUE DIVISION;MONTEREY;CA;TAX PAYMENTS;CO OF MONTEREY REV DIV;CALIFORNIA
67147391	9783	ALEGRO ECUADOR RECHARGE BY EZETOP	Same Day	Mismo Dia	EZTOP;TOP UP;ALGRO;EUADOR;RECHARGE;ALEGO;ALGERO;ECUDOR;ALEGOR;EASY;ECUADOR;AELGRO;LAEGRO;EUCADOR;ECUAOR;ECADOR;EZY;LEGRO;ALERO;EZZTOP;TOPUP;EZETOP;EASYTOP;ALEGR;AEGRO;ALERGO;AELGRO;AEGRO;EZY;ALERGO;ALEGOR;EUADOR;EASYTOP;ALEGR;TOPUP;LEGRO;ALEGO;ALGRO;LAEGRO;EUCADOR;ALGERO;EZTOP;ECUDOR;ECUAOR;ECADOR;EASY;RECHARGE;TOP UP;ECUADOR;EZETOP;ALERO;EZZTOP
68334271	14159	Golden Rain FND LAG-2-3DY	Next Day	Dia Siguiente	GOLDEN RAIN; INC.;GRF;LW VILLAGE;LAGUNA WOODS VILLAGE;GRF BROADBAND SERVICES;GOLDEN RAIN FOUNDATION;LWV;GRF CABLE TV SERVICES;PCM;PCM;GRF BROADBAND
67551673	11422	COLES MOULTRIE ELEC-NXTDY	Next Day	Dia Siguiente	COLES-MOULTRIE ELECTRIC C; COLES MOULTRIE ELECTRIC
67926554	13039	DE SOTO TX WATER-NXTDY	Next Day	Dia Siguiente	DE SOTO WATER;CITY OF DE SOTO TX WATER;DESOTO WATER; CITY OF DESOTO WATER
67927265	13110	HANOVER MEDICAL SPE-NXTDY	Next Day	Dia Siguiente	HANOVER MEDICAL SPECIALIS
67927760	13159	SO BROWARD HOSPITAL-NXTDY	Next Day	Dia Siguiente	SOUTH BROWARD HOSPITAL;MEMORIAL HEALTHCARE SYSTE
67567887	11560	CITY-SAUK RAPIDS MN-NXTDY	Next Day	Dia Siguiente	SAUK RAPIDS MN;CITY OF SAUK RAPIDS
67568569	11581	OWATONNA PUB UTIL-NEXTDAY	Next Day	Dia Siguiente	EWGS;OWATONNA PUBLIC UTILITIES
66855244	8928	USAC	Same Day	Mismo Dia	
67217603	9841	BEAR VLLY ELECT SVC NXTDY	Next Day	Dia Siguiente	BEAR VALLEY ELECTRIC SVC;BEAR VALLEY ELECT SERVICE
66879945	9093	CHEVY CHSE BNK HMEQ-NXTDY	Next Day	Dia Siguiente	CHEVY CHASE BANK HOME EQU;CHEVY CHASE HOME EQUITY
67613029	11629	EBMUD NO FEE	Same Day	Mismo Dia	EB MUD;EAST BAY MUNI;EAST BAY UTILITY;EAST BAY;EAST BAY SEWER;EAST BAY MUNICUPAL;EAST BAY MUNICIPAL UTILY;EAST BAY MUNICIPAL WATER;EAST BAY WATER AND SEWER;EAST BAY MUNICIPAL DISTRI;EAST BAY MUNICI;OAKLAND SEWER;EAST BAY  UTILITY;EAST BAY MUNICIPAL;EAST BAY MUD;EBMUD;OAKLAND WATER;EAST BAY WATER
67634707	11824	SOUTH KENTUCKY RECC-NXTDY	Next Day	Dia Siguiente	
66549369	7804	GRAND RAPIDS PRS PROP TAX	Same Day	Mismo Dia	PERSONAL PROPERTY TAX;MICHIGAN;OPC;E-POST;GRAND RAPIDS;PERSONAL PROPERTY;CITY OF GRAND RAPID;CITY;GRAND RAPID;CHOICE PAY;TIER TECHNOLOGIES;MI;CITY OF GRAND RAPIDS
67638509	11871	WASTE INDUSTRIES-NEXT DAY	Next Day	Dia Siguiente	WASTE INDUSTRIES INC;WASTE INDUSTRIES INC
67646041	11985	MONROE TWP NJ TAXES-NXTDY	Next Day	Dia Siguiente	MONROE TOWNSHIP NEW JERSE
68009030	13459	LIFE INSUR CO OF VA-NXTDY	Next Day	Dia Siguiente	THE LIFE INSURANCE COMPAN;LIFE INSURANCE CO OF VA;THE LIFE INSURANCE CO OF
68008947	13450	PNC FINANCIAL BENEF-NXTDY	Next Day	Dia Siguiente	PNC FINANCIAL BENEFITS
68007524	13308	EXCELLUS HEALTH PLA-NXTDY	Next Day	Dia Siguiente	EXCELLUS HEALTH PLAN INC
67290044	9976	CITY GEORGETOWN TX NEXTDY	Next Day	Dia Siguiente	CITY OF GARLAND TEXAS;CITY OF GEORGETOWN TX
67296051	10011	COSERV - NEXT DAY	Next Day	Dia Siguiente	
66975784	9298	TOWN COUNTRY MTG LN-NXTDY	Next Day	Dia Siguiente	TOWN AND COUNTRY;TOWN AND COUNTRY BANK;TOWN & COUNTRY BANK;TOWN COUNTRY BANK
68156718	13818	POTENTIA ENERGY LLC-NXTDY	Next Day	Dia Siguiente	
68154710	13623	SUDBURY WATER DI MA-NXTDY	Next Day	Dia Siguiente	SUDBURY WATER DISTRICT MA
67713987	12219	HARRIS CO TAXOFC TX-NXTDY	Next Day	Dia Siguiente	HARRIS COUNTY TAX OFFICE;HARRIS CO TAX OFFICE TX
67713521	12211	GEORGETOWN CO SC WS-NXTDY	Next Day	Dia Siguiente	GEORGETOWN COUNTY WATER &;GEORGETOWN CO WATER AND S
67716874	12322	HOLLISTON WATER DPT-NXTDY	Next Day	Dia Siguiente	HOLLISTON MASSACHUSETTS;TOWN OF HOLLISTON WATER D;HOLLISTON WATER DEPARTMEN
67718254	12341	TOYOTA MOTOR CREDIT-NXTDY	Next Day	Dia Siguiente	TOYOTA MOTOR CREDIT CORP;TOYOTA MOTOR CREDIT RETAI;TOYOTA MOTOR CREDIT LOAN
67354809	10275	SAN ANTONIO WTR SYS NXTDY	Next Day	Dia Siguiente	DUBLIN SAN RAMON SERVICE
67737701	12482	CITY OF BUHL-NXTDY	Next Day	Dia Siguiente	BUHL ID ELECTRIC;BUHL ELECTRIC;CITY OF BUHL ELECTRIC;CITY OF BUHL ID ELECTRIC
67020120	9388	ERIE INSURANCE - NEXT DAY	Next Day	Dia Siguiente	
67020544	9395	FIRST UNITED AM INS-NXTDY	Next Day	Dia Siguiente	FIRST UNITED AMERICAN INS
66663177	8009	WELLS FARGO DLR SVC CONNECTICUT			
67757859	12598	GROUP HEALTH COOPER-NXTDY	Next Day	Dia Siguiente	GROUP HEALTH COOPERATIVE
66666624	8028	CABLEVISION - OF BROOKHAVEN	2 - 3 Day	2 a 3 Dias	
66680118	8124	EPB CHATTANOOGA TN-2-3DAY	2 - 3 Day	2 a 3 Dias	EPB OF CHATTANOOGA TN
41825037	2665	VANDERBILT MORTGAGE - MARYVILLE	Same Day	Mismo Dia	VANDERBUILT MORTGAGE;VANDERBUILT;VANDERBILT MORTGAGE;VMF
66689245	8212	CCO MORTGAGE	Same Day	Mismo Dia	CCO MTG;CCO;C.C.O. MORTGAGE;C C O MORTGAGE
65025855	6711	AFFIRM METABANK	Same Day	Mismo Dia	AFFIRM META BANK;AFIRM METABANK;AFFIRM METABANK
67809529	12909	THE CARDINAL GROUP  2-3 DAY	2 - 3 Day	2 a 3 Dias	CARDINAL GROUP LLC;THE CARDINAL GROUP LLC;CARDINAL GROUP
67094936	9540	FNB SALEM BANK TRST-NXTDY	Next Day	Dia Siguiente	FIRST NATIONAL BANK SALEM;FNB SALEM BANK AND TRUST
67474501	10635	USE RC 8293 FOR GULF POWER NXT DAY	Next Day	Dia Siguiente	
65498136	7189	AZ RENTAL SWARTZ AND BROUGH	Same Day	Mismo Dia	AZ RENTAL SWARTZNBROUGH;AZ SWARTZ;AZ RENTAL SWARTZ.BROUGH;AZ RENTAL SWARTZANDBROUGH;AZ RENTAL SWARTZ BROUGH;AZ RENTAL SWARTZ-BROUGH;AZ RENTAL SWARTZ&BROUGH;AZ RENTAL SWARTZ - BROUGH;AZ RENTAL SWARTZ & BROUGH;AZ RENTAL SWARTZ N BROUGH;AZ RENTAL SWARTZ_BROUGH;AZ RENTAL;AZ SCHWARTZ
66764335	8590	TELENOR PAKISTAN RECHARGE BY EZETOP	Same Day	Mismo Dia	TELANAR;TILINOR;EZETOOP;BOSS REVOLUTION;BOSS;ZEETOP;EASY TOP;EZTEOP;TELINOR;EZEETOP;EZETOP;TILNOR;TELNOR;PAKISTNA;PAKISTAN;EEZTOP;EZETOPP;EZETTOP;EZZETOP;EASYTOP;TOPUP;E Z TOP;TOP UP;EEZETOP;TELANOR;TILNOR;EZZETOP;EZEETOP;EZTEOP;EZETOOP;EZETOPP;TOP UP;TELANAR;TOPUP;EZETOP;TELANOR;BOSS;EASYTOP;E Z TOP;PAKISTNA;BOSS REVOLUTION;EASY TOP;EEZTOP;TELINOR;ZEETOP;TELNOR;PAKISTAN;EZETTOP;EEZETOP;TILINOR
65172892	6860	SST/CAFCU	Same Day	Mismo Dia	
68334307	14162	Lorain Medina REC-2-3 DAY	Next Day	Dia Siguiente	LORAIN-MEDINA ELECTRIC;LMRE; INC.
67551738	11424	COMMONWEALTH GAS MA-NXTDY	Next Day	Dia Siguiente	COMMONWEALTH GAS OF MASSA
67553037	11453	LAKE CO TREASURE IL-NXTDY	Next Day	Dia Siguiente	LAKE COUNTY TREASURER
67554450	11475	NORTHERN IL DISPOSL-NXTDY	Next Day	Dia Siguiente	N ILLINOIS DISPOSAL; NORTHERN IL DISPOSAL;NORTHERN ILLINOIS DISPOSA;NORTHERN ILLINOIS DISPOSA; NORTHERN IL DISPOSAL; N ILLINOIS DISPOSAL
67926693	13053	KALAMAZOO MI WATER-NXTDY	Next Day	Dia Siguiente	CITY OF KALAMAZOO MI WATE;CITY OF KALAMAZOO TREASUR;KALAMAZOO WATER;CITY OF KALAMAZOO WATER
67927278	13111	HEALTHNOW NY-NXTDY	Next Day	Dia Siguiente	HEALTH NOW
67927935	13176	UPMC PHYSICIANS-NXTDY	Next Day	Dia Siguiente	
67217687	9842	BEAVER CITY CORP-NEXT DAY	Next Day	Dia Siguiente	BEAVER CITY CORPORATION;BEAVER CITY CORP;BEAVER CITY CORP;BEAVER CITY CORPORATION
66879327	9083	AMERICAN FAMILY INS-NXTDY	Next Day	Dia Siguiente	AMERICAN FAMILY INSURANCE
67638619	11874	WELLSBORO ELECTRIC-NEXTDY	Next Day	Dia Siguiente	WELLSBORO ELECTRIC COMPAN
66922410	9205	RIVIERA UTILITIES-NEXTDAY	Next Day	Dia Siguiente	RIVIERA ELECTRIC;RIVIERA GAS
68009043	13460	TRAVELERS PERSO INS-NXTDY	Next Day	Dia Siguiente	TRAVELERS PERSONAL INSURA
68007935	13349	PENN TRTY NETW AMER-NXTDY	Next Day	Dia Siguiente	PENN TREATY NETWORK AMERI
68009001	13456	STANDARD LFE AC INS-NXTDY	Next Day	Dia Siguiente	STANDARD LIFE & ACCIDENT;STANDARD LIFE ACCIDENT IN
67290031	9975	CITY OF GARLAND TX NEXTDY	Next Day	Dia Siguiente	CITY OF GARLAND TEXAS;CITY OF GARLAND TX
68007582	13314	GPM LIFE INSURANCE-NXTDY	Next Day	Dia Siguiente	GOVERNMENT PERSONNEL MUTU;GOV PERSONNEL MUTUAL LIFE
67651117	12012	PLATEAU - NEXT DAY	Next Day	Dia Siguiente	PLATEAU WIRELESS;PLATEAU TELEPHONE
67290332	9983	CITY OF KYLE TEXAS NEXTDY	Next Day	Dia Siguiente	CITY OF KYLE TEXAS;CITY OF KYLE TX
68477662	14361	NORTH STATE ACCEPTANCE BRISTOL	Next Day	Dia Siguiente	
66587321	7900	SPTSYLVNIA CO PARK TIX	Same Day	Mismo Dia	VIRGINIA;PARKING;SPOTSYLVANIA;TICKET;PARKING TICKET;VA;SPOTS;SPOTSYLVANIA COUNTY
66973825	9270	ING LIFE ANNTY INS1-NXTDY			ING LIFE AND ANNUITY INSU;ING LIFE & ANNUITY INS CO
67704145	12123	BRISTOL WATER DP CT-NXTDY	Next Day	Dia Siguiente	BRISTOL WATER DEPT CT;BRISTOL WATER DEPARTMENT
68154723	13624	THREE RIVERS FUEL C-NXTDY	Next Day	Dia Siguiente	THREE RIVERS FUEL CO
67713534	12212	GLOUCESTER CNTY VA-NXTDY	Next Day	Dia Siguiente	GLOUCESTER COUNTY WATER; GLOUCESTER COUNTY PUBLIC;GLOUCESTER COUNTY VIRGINI
67351226	10202	DIVERSE POWER NEXT DAY	Next Day	Dia Siguiente	DIVERSE POWER
68541271	14414	KINSAIL CORPORATION	Same Day	Mismo Dia	KINSAIL CORPORATION;KINSAIL
67749540	12570	DELTA CITY CORP ELE-NXTDY	Next Day	Dia Siguiente	DELTA CITY CORPORATION;DELTA ELECTRIC;DELTA UT ELECTRIC;CITY OF DELTA ELECTRIC;CITY OF DELTA UT ELECTRIC
67022827	9439	MORTGAGEQUESTIONCOM-NXTDY	Next Day	Dia Siguiente	MORTGAGEQUESTIONS_COM;MORTGAGEQUESTIONS.COM
67757163	12592	GARLAND CITY UTI UT-NXTDY	Next Day	Dia Siguiente	CITY OF GARLAND UT UTILIT;CITY OF GARLAND UT WATER;GARLAND WATER; GARLAND UTILITIES;GARLAND UT WATER;GARLAND CITY UTILITIES UT;CITY OF GARLAND UTAH UTIL;CITY OF GARLAND WATER;GARLAND UT UTILITIES
67757875	12600	HEBER LIGHT POWR UT-NXTDY	Next Day	Dia Siguiente	HERBER LIGHT AND POWER;HEBER LIGHT & POWER UTAH;HERBER LIGHT POWER UTAH
66666543	8023	CABLEVISION - LONG ISLAND	2 - 3 Day	2 a 3 Dias	
67762433	12718	WHIDBEY TELECOM-NXTDY	Next Day	Dia Siguiente	
67776186	12793	CLARK ENERGY COOP-NXTDY	Next Day	Dia Siguiente	
67794786	12842	BNK OF INTERNET USA-NXTDY	Next Day	Dia Siguiente	BANK OF INTERNET USA
66734187	8279	ATLANTA  DISTRIBUTORS	Same Day	Mismo Dia	
66751898	8334	CITY BLMNGTN IN WTR-NXTDY	Next Day	Dia Siguiente	CITY OF BLOOMINGTON WATER;BLOOMINGTON UTILITIES;BLOOMINGTON;BLOOMINGTON WATER;CITY OF BLOOMINGTON IN;CITY OF BLOOMINGTON;BLOOMINGTON IN;BLOOMINGTON INDIANA
66755700	8476	METLIFE BANK MTG -NEXTDAY	Next Day	Dia Siguiente	METLIFE MORTGAGE;METLIFE BANK;METLIFE MORTGAGE;METLIFE BANK
66752952	8370	HAWAII AMERICAN WTR-NXTDY	Next Day	Dia Siguiente	HAWAII AMERICAN WATER;HAWAII WATER CO;HAWAII WATER COMPANY
66763352	8575	ROSHAN AFGHANISTAN RECHARGE BY EZETOP	Same Day	Mismo Dia	AFGHANISTNA;ROSAHN;AFGAHNISTAN;AFHGANISTAN;AFGHANISTN;ROSHA;EZETOOP;AFGHANISTAN;FGHANISTAN;ROHSAN;EZEETOP;EZETOP;AFGHANSTAN;EZETTOP;OSHAN;ROHAN;TOP UP;ROSHNA;EZETOPP;AFGHAISTAN;AFGHANISTA;AFGHNAISTAN;EASY TOP;ROSHN;RSHAN;AFGHANISAN;EASYTOP;TOPUP;AFGANISTAN;BOSS;AFGHAINSTAN;EZZETOP;AGFHANISTAN;AFGHANISATN;EEZTOP;BOSS REVOLUTION;RSOHAN;AFGHANITSAN;AFGHNISTAN;AGHANISTAN;ZEETOP;FAGHANISTAN;EEZETOP;EZTEOP;AFGHANITAN;ORSHAN;E Z TOP;AFHANISTAN;ROSAN;AFGHANSITAN;ROSAHN;ROSAN;AFGHANSTAN;BOSS;AFGHANISTN;AFHGANISTAN;EZETOPP;ORSHAN;AFGHANITSAN;AGHANISTAN;OSHAN;EEZETOP;E Z TOP;AFGHANSITAN;AFGHAISTAN;AFGHNAISTAN;EZETOOP;AFGHNISTAN;AFGHANISTA;ROHSAN;AFGAHNISTAN;RSOHAN;EZETOP;AFHANISTAN;EZEETOP;AFGHANISATN;ROSHN;TOPUP;BOSS REVOLUTION;AGFHANISTAN;AFGHANISTAN;ROSHNA;AFGHANITAN;AFGHANISAN;TOP UP;EZZETOP;ZEETOP;RSHAN;AFGHANISTNA;EZETTOP;ROSHA;ROHAN;AFGANISTAN;EEZTOP;EASY TOP;FAGHANISTAN;EZTEOP;FGHANISTAN;EASYTOP;AFGHAINSTAN
68334336	14165	Rowley Mun Light Pl-2-3DY	Next Day	Dia Siguiente	RMLP
68333777	14109	ArrowHead Water-2-3DAY	Next Day	Dia Siguiente	PERRIER WATER
67553367	11457	LOGAN CO ELECTR OH-NEXTDY	Next Day	Dia Siguiente	LOGAN COUNTY ELECTRIC COO; LOGAN CO ELECTRIC COOP
67926790	13063	N RIDGEVILLE OH WTR-NXTDY	Next Day	Dia Siguiente	NORTH RIDGEVILLE WATER;CITY OF NORTH RIDGEVILLE;CITY OF N RIDGEVILLE OH;NORTH RIDGEVILLE OH WATER
67927375	13120	LDS FAST OFFERING-NXTDY	Next Day	Dia Siguiente	LATTER DAY SAINTS FAST OF
67928002	13183	WELLS FAR FLTIRNCAP-NXTDY	Next Day	Dia Siguiente	WELLS FARGO FLATIRON CAPI
67566480	11535	CITY BURNSVILLE MN-NEXTDY	Next Day	Dia Siguiente	CITY OF BURNSVILLE MN;BURNSVILLE MN
67568132	11571	HIBBING PUBLIC UTIL-NXTDY	Next Day	Dia Siguiente	HIBBING PUBLIC UTILITIES;EWG
68785590	14632	HENRICO COUNTY UTILITIES	Same Day	Mismo Dia	HENRICO COUNTY;HENRICO UTILITIES;HENRICO COUNTY UTILITIES;COUNTY OF VIRGINIA;HENRICO
41128035	2265	USDA RHS	Same Day	Mismo Dia	USDA RURAL HOUSING;USDA RURAL;USDA RHS
42503523	2963	CONGRESS COLLECTION CORP	Same Day	Mismo Dia	
44859068	5837	U CHUZE	Same Day	Mismo Dia	
65172782	6855	TRACKER FINANCE CORP	Same Day	Mismo Dia	
43996553	5028	GO WEST INSURANCE	Same Day	Mismo Dia	
43477894	3966	VIBE MEDIA INC	Same Day	Mismo Dia	
44229656	5359	PINNACLE SECURITY	Same Day	Mismo Dia	
40939209	2099	RELIABLE AUTO FINANCE	Same Day	Mismo Dia	
67633368	11802	PIKE CTY LIGHTPOWER-NXTDY	Next Day	Dia Siguiente	PIKE COUNTY LIGHT POWER;PIKE COUNTY LIGHT AND POW; PIKE CO LIGHT AND POWER
65329221	7065	AMERICAN STAR TRAVEL	Same Day	Mismo Dia	
67277245	9946	XCEL ENERGY WI MI NXTDY	Same Day	Mismo Dia	NORTHERN ST POWER WI MI
67638680	11880	WESTFIELD GAS - NEXT DAY	Next Day	Dia Siguiente	
67641952	11923	CITY OF PEORIA AZ-NXTDY	Next Day	Dia Siguiente	PEORIA AZ;PEORIA ARIZONA
67641842	11919	CITY NEWBRIGHTON MN-NXTDY	Next Day	Dia Siguiente	NEW BRIGHTON MN;CITY OF NEW BRIGHTON MN;NEW BRIGHTON WATER
66922847	9211	SEMCO ENERGY GAS CO-NXTDY	Next Day	Dia Siguiente	SEMCO ENERGY GAS COMPANY
68009098	13465	WESTFIELD COMPANIES-NXTDY	Next Day	Dia Siguiente	
40103242	1403	"OLD NAME, USE CODE 1544"	Same Day	Mismo Dia	SANTANDER;STANTANDER;HSBC AUTO
68009182	13474	BAYLOR HEALTHCARE-NXTDY	Next Day	Dia Siguiente	
67651366	12018	RYE TELEPHONE CO-NEXT DAY	Next Day	Dia Siguiente	RYE TELEPHONE COMPANY
68007634	13319	HIGHMARK BCBS-NXTDY	Next Day	Dia Siguiente	HIGHMARK BLUECROSS BLUE S;PERSONAL CHOICE;HIGHMARK BLUE CROSS BLUE ;KEYSTONE HEALTH PLAN EAST
67651272	12014	POUDRE VALLEY REA-NEXTDAY	Next Day	Dia Siguiente	POUDRE VALLEY REA INC
65609912	7282	ASSET MANAGEMENT COMPANY	Same Day	Mismo Dia	
44966634	5941	MOTORISTS MUTUAL INSURANCE	Same Day	Mismo Dia	
43271016	3489	CF ASHEVILLE - #02	Same Day	Mismo Dia	CAROLINA;CAROLINA FINANCE;CF
44967277	5944	AMERICAN BANKERS INSURANCE COMPANY	Same Day	Mismo Dia	
67674806	12089	GPU - NEXT DAY	Next Day	Dia Siguiente	FIRST ENERGY GPU;GPU FIRST ENERGY
40029724	1458	AMERICAN FED INS BROKERS	Same Day	Mismo Dia	
65212668	6936	"CHECK RECOVERY SERVICE, INC."	Same Day	Mismo Dia	
40803063	1983	SEARS	Same Day	Mismo Dia	
43856444	4755	SILVER STATE QUIK	Same Day	Mismo Dia	
43587412	4223	BLUE CASA COMMUNICATIONS	Same Day	Mismo Dia	BLUE CASA INC;BLUECASA LIFELINE
65510975	7231	ACCESS INSURANCE HOLDINGS LA	Same Day	Mismo Dia	ACCESS INSURANCE COMPANY;ACESS GENERAL ;ACESS INSURANCE;ACCESS GERNERAL INSURANCE;ACCESS GENERAL;ACCES INSURANCE;ACCES GENERAL ;ACCESS GENERAL INSURANCE;ACCESS INSURANCE CO
43254457	3467	CREDITWEST CORPORATION	Same Day	Mismo Dia	
65218248	6940	VIA CU	Same Day	Mismo Dia	
65328879	7064	RAILROAD AND INDUSTRIAL FCU	Same Day	Mismo Dia	RAILROAD - INDUSTRIAL FCU;RAILROAD_INDUSTRIAL FCU;RAILROAD INDUSTRIAL FCU;RAILROADANDINDUSTRIAL FCU;RAILROAD & INDUSTRIAL FCU;RAILROAD N INDUSTRIAL FCU;RAILROADNINDUSTRIAL FCU;RAILROAD.INDUSTRIAL FCU;RAILROAD&INDUSTRIAL FCU;RAILROAD-INDUSTRIAL FCU
43406959	3820	AUTOINSURANCE NETWORK INC	Same Day	Mismo Dia	
40856984	2049	DRIVETIME DT CREDIT	Same Day	Mismo Dia	DRIVE TIME;DRIVE;DRIVETIME;DT CREDIT
67704187	12124	BURKE COUNTY TAX NC-NXTDY	Next Day	Dia Siguiente	BURKE COUNTY NC TAXES;BURKE COUNTY TAXES NC;BURKE CO NC TAXES
68154367	13588	ESCONDIDO CA WATER-NXTDY	Next Day	Dia Siguiente	CITY OF ESCONDIDO CA WATE;CITY OF ESCONDIDO WATER
68154765	13628	VALENTINE WATER SER-NXTDY	Next Day	Dia Siguiente	VALENTINE WATER SERVICE I
43566569	4167	TOP FINANCE	Same Day	Mismo Dia	TOP AUTO FINANCE
67710744	12161	ST PETERS MO SEWER-NXTDY	Next Day	Dia Siguiente	ST PETERS SEWER MO;CITY OF ST PETERS SEWER;CITY OF ST PETERS MO SEWE
42983185	3288	LAISSEZ FAIRE HAIR	Same Day	Mismo Dia	
40581466	1668	QTEL	Same Day	Mismo Dia	
64987509	6596	KENNEDY SPACE CENTER FEDERAL CREDIT UNIO	Same Day	Mismo Dia	
65021927	6688	TULARE COUNTY FCU	Same Day	Mismo Dia	
43729005	4491	COUNTRYWIDE ASSET AND AUTO RECOVERY	Same Day	Mismo Dia	COUNTRYWIDE ASSET & AUTO;COUNTRYWIDE ASSET N AUTO;COUNTRYWIDE ASSETANDAUTO;COUNTRYWIDE ASSET&AUTO RE;COUNTRYWIDE ASSET.AUTO RE;COUNTRYWIDE ASSET AUTO RE;COUNTRYWIDE ASSET-AUTO RE;COUNTRYWIDE ASSET_AUTO RE;COUNTRYWIDE ASSETNAUTO RE;COUNTRYWIDE ASSET - AUTO
43252637	3451	PRIMUS	Same Day	Mismo Dia	
68191155	13922	12 DELBERT	Same Day	Mismo Dia	
65161117	6835	MAINSTREET RESOLUTION	Same Day	Mismo Dia	
45170500	6152	PLATINUM RECOVERY SVCS	Same Day	Mismo Dia	
41145568	2277	WELLS FARGO DLR SVC MEDFORD	Same Day	Mismo Dia	WACHOVIA DLR SVC MEDFORD
67022872	9441	MOTORIST INS GROUP-NEXTDY	Next Day	Dia Siguiente	MOTORIST INSURANCE GROUP
67757095	12590	FRUITLAND MUT WATER-NXTDY	Next Day	Dia Siguiente	FRUITLAND MUTUAL WATER CO
42533522	2995	AUTO TRAKK LLC	Same Day	Mismo Dia	AUTO TRAK;AUTO TRAKK;AUTO TRACK
44365581	5439	CNAC COLUMBUS	Same Day	Mismo Dia	CNAC;CNAC
67757998	12604	HOODVIEW DISPOS REC-NXTDY	Next Day	Dia Siguiente	
43967906	4976	TC TELEPHONE	Same Day	Mismo Dia	
43839762	4715	AMERICAN HEARTLAND INS CO	Same Day	Mismo Dia	
65383267	7100	SECURITY SERVICE FEDERAL CREDIT UNION	Same Day	Mismo Dia	
44007580	5051	CNAC	Same Day	Mismo Dia	CNAC
65022214	6699	MAINE AUTO CREDIT	Same Day	Mismo Dia	
41540228	2499	J C CHRISTIAN AND ASSOC	Same Day	Mismo Dia	J C CHRISTIAN - ASSOC;J C CHRISTIAN_ASSOC;J C CHRISTIAN&ASSOC;J C CHRISTIAN.ASSOC;J C CHRISTIANANDASSOC;JC CHRISTENSEN;J C CHRISTIAN N ASSOC;J C CHRISTIAN & ASSOC;J C CHRISTIAN-ASSOC;J C CHRISTIAN ASSOC;J C CHRISTIANNASSOC
44498911	7702	BELL MARKETING GROUP	Same Day	Mismo Dia	
43451483	3910	FIRST NIAGARA BANK	Same Day	Mismo Dia	
67417348	10424	YPSILANTI COMM UTIL-NXTDY	Next Day	Dia Siguiente	YPSILANTI COMMUNITY UTILI
44363444	5457	THE ZONE COMMUNICATION	Same Day	Mismo Dia	
44473978	5541	FRESH START AMERICAN MORTGAGE SERVICES	Same Day	Mismo Dia	
67422100	10461	SB1 FCU - NEXT DAY	Next Day	Dia Siguiente	
66689562	8214	TXU ELECTRIC	Same Day	Mismo Dia	TXU;TX U;T.X.U.;T_X_U;TX U;T_X_U;TXU;T.X.U.
42533726	2994	HQ REALTY AND OTHER SERVICES	Same Day	Mismo Dia	HQ REALTY.OTHER SERVICES;HQ REALTY-OTHER SERVICES;HQ REALTY OTHER SERVICES;HQ REALTY - OTHER SERVICE;HQ REALTYNOTHER SERVICES;HQ REALTY&OTHER SERVICES;HQ REALTY_OTHER SERVICES;HQ REALTY & OTHER SERVICE;HQ REALTY N OTHER SERVICE;HQ REALTYANDOTHER SERVICE
44954785	5938	LATINO HOLDINGS INC	Same Day	Mismo Dia	
